Mike Ogrysko
java SortComparison "dup50.dat" "QSS1dup50out.dat"
Reading "dup50.dat" and writing to "QSS1dup50out.dat"
Running a QuickSort
QuickSort: Comparing 229 to 229
QuickSort: Comparing 229 to 229
QuickSort: Comparing 264 to 264
QuickSort: Comparing 264 to 264
QuickSort: Comparing 264 to 264
QuickSort: Comparing 264 to 264
QuickSort: Comparing 264 to 264
QuickSort: Comparing 264 to 264
QuickSort: Comparing 386 to 386
QuickSort: Comparing 386 to 386
QuickSort: Comparing 386 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 386 to 386
QuickSort: Comparing 386 to 386
QuickSort: Comparing 386 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 386 to 485
QuickSort: Comparing 386 to 485
QuickSort: Swapping 485 and 386
QuickSort: Comparing 386 to 485
QuickSort: Comparing 386 to 485
QuickSort: Swapping 485 and 386
QuickSort: Comparing 485 to 485
QuickSort: Comparing 485 to 485
QuickSort: Swapping 485 and 386
QuickSort: Comparing 386 to 386
QuickSort: Comparing 485 to 485
QuickSort: Comparing 485 to 485
QuickSort: Comparing 485 to 485
QuickSort: Comparing 485 to 485
QuickSort: Comparing 485 to 485
QuickSort: Comparing 485 to 485
QuickSort: Comparing 494 to 494
QuickSort: Comparing 494 to 494
QuickSort: Comparing 494 to 494
QuickSort: Comparing 494 to 494
QuickSort: Comparing 494 to 494
QuickSort: Comparing 494 to 494

Number of swaps: 44

Number of comparisons: 304

Sorted result: 
38
38
38
38
38
74
74
74
74
74
86
86
86
86
86
96
96
96
96
96
105
105
105
105
105
229
229
229
229
229
264
264
264
264
264
386
386
386
386
386
485
485
485
485
485
494
494
494
494
494
